date,x_rotated,y_rotated,z
825334,2566.5169911852895,-1835.8280240690326,88
825534,2353.733472889863,-1830.520073257276,88
825854,2193.975334578278,-1826.3562717230539,88
826233,1855.3541274516265,-1818.069047574435,89
826614,1615.7169199842485,-1811.8233452731017,90
826774,1494.1192873380685,-1808.9921379609095,90
827034,1294.0559375977773,-1804.128385223163,91
827194,1093.261234155867,-1799.946630845479,90
827654,826.5729161503106,-1798.4165853012953,88
827874,551.453841116221,-1795.1770556460901,87
828134,471.5254166188717,-1794.5085069406607,87
828514,169.50329707127366,-1791.7445778575604,85
828734,-73.10868054413756,-1789.6402210581587,84
829034,-252.75245840237963,-1787.6121488655062,83
829334,-499.60449220283573,-1785.3597260414347,82
829554,-763.416750743472,-1782.5150391186828,80
829934,-1097.263969349686,-1779.347290881398,79
830354,-1348.3560593351872,-1776.9468020326565,77
830534,-1564.7963461387094,-1775.0488430212124,76
831014,-1990.610159437345,-1771.4997017061073,75
831414,-2253.740419617919,-1769.3863684849746,76
831594,-2492.112341048285,-1767.430077710243,76
831894,-2625.115500871032,-1767.030731788961,77
832094,-2760.945364817142,-1766.5326751845655,78
832434,-2958.18201043407,-1761.7676331299322,79
832594,-3040.7890730301124,-1756.760317556344,81
832753,-3121.152719179741,-1748.2936548408875,81
832973,-3224.5652199685555,-1731.2391926504959,81
833134,-3303.852025025668,-1712.197067143205,81
833514,-3480.148616079787,-1634.5793373213614,80
833854,-3555.0787014252796,-1571.8220085850523,81
834134,-3629.6543229581443,-1478.6529328518084,83
834254,-3686.053789055374,-1391.778884805528,83
834594,-3733.3898551055645,-1308.75902663357,82
834834,-3785.885775986915,-1211.4082264785688,82
835114,-3855.332945186715,-1092.946879659725,82
835374,-3933.7537801721714,-988.3229214083582,82
835594,-4015.010295702722,-904.11853503904,83
835774,-4117.368381475384,-816.3471144230085,83
836094,-4237.467401031402,-730.0787801300417,84
836334,-4361.034744151021,-662.0853119558225,85
836494,-4449.622749541225,-625.7374743174545,85
836674,-4556.050399397898,-593.7194271255141,86
837034,-4780.320202709542,-552.6334766977055,87
837254,-5036.621502867761,-537.3153979276022,89
837534,-5130.050804963421,-538.2980015699068,89
837834,-5332.02106018096,-547.5184141074205,88
837934,-5400.059380507907,-550.8027659594268,88
838174,-5565.816414457116,-556.3350074907495,88
838454,-5762.568483080208,-557.9547273844619,87
838654,-6005.180460695619,-555.8503705850602,89
839034,-6179.121474965577,-552.6063676969529,89
839313,-6429.966788243296,-543.139118539803,90
839734,-6821.119821938221,-519.574224496833,90
840074,-6974.246421593677,-507.85908566036653,89
840354,-7252.084513646286,-481.1758586335223,87
840674,-7422.655915035758,-462.4836937500299,88
840914,-7588.888549557071,-441.1128907678445,86
841054,-7698.053169275726,-426.6877113345898,86
841334,-7917.647694750046,-393.5479409414785,86
841574,-8215.115673219796,-341.41540038263383,85
841934,-8386.606873255385,-308.54035954076755,83
842114,-8525.739041896963,-281.04054773975025,84
842334,-8696.400177547817,-244.65680441445872,84
842654,-8942.108062070738,-189.37900160654604,83
842834,-9154.725561498033,-138.7944294794198,83
843274,-9410.080133744943,-76.1043789722023,85
843634,-9615.581517522272,-24.353231491177066,88
844054,-9727.662575625673,7.862237066989902,88
